,year,rank,name,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,artist_genres,artist_popularity,artist_followers,playlist
293,2017,44,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,spotify:track:5knuzwU65gJK7IF5yJsuaW,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,251088,"['pop', 'uk dance', 'uk funky']",71,5342848,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
294,2017,45,Feel It Still,Portugal. The Man,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock']",65,1416340,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
295,2017,46,Let Me Love You,DJ Snake,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']",76,8756119,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
296,2017,47,Sorry Not Sorry,Demi Lovato,spotify:track:0yvPEnB032fojLfVluFjUv,0.706,0.643,11,-6.929,0,0.234,0.0242,0.0,0.262,0.885,143.931,203760,"['pop', 'post-teen pop']",76,26354431,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
297,2017,48,Bank Account,21 Savage,spotify:track:5eqK0tbzUPo2SoeZsov04s,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,220307,"['atl hip hop', 'hip hop', 'rap']",87,15574708,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
298,2017,49,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,spotify:track:6JV2JOEocMgcZxYSZelKcc,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,236002,"['dance pop', 'pop']",78,13470511,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
299,2017,50,Mi Gente,J Balvin,spotify:track:4ipnJyDU3Lq15qBAYNqlqK,0.774,0.687,11,-4.818,0,0.0584,0.0179,1.17e-05,0.128,0.308,104.959,189440,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",83,37878150,https://open.spotify.com/playlist/7hvR06ICC2g29uJ3xCz3hU?si=26f3a50c993d4937
300,2018,1,God's Plan,Drake,spotify:track:6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,82201449,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
301,2018,2,Perfect,Ed Sheeran,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400,"['pop', 'singer-songwriter pop', 'uk pop']",86,115510566,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
302,2018,3,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,163870,"['dance pop', 'pop']",77,8679783,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
303,2018,4,Havana (feat. Young Thug),Camila Cabello,spotify:track:1rfofaqEpACxVEHIZBJe6W,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,"['dance pop', 'pop']",77,32075766,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
304,2018,5,rockstar (feat. 21 Savage),Post Malone,spotify:track:0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,42756805,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
305,2018,6,Psycho (feat. Ty Dolla $ign),Post Malone,spotify:track:3swc6WTsr7rl9DqQKQA55C,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,221440,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,42756805,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
306,2018,7,I Like It,Cardi B,spotify:track:3bsycjdQtbcJeR6822SBvd,0.814,0.721,5,-4.026,0,0.136,0.0981,0.0,0.378,0.643,136.05,253390,"['pop', 'rap']",77,22644473,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
307,2018,8,The Middle,Zedd,spotify:track:09IStsImFySgyp0pIQdqAc,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,184732,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']",71,5993765,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
308,2018,9,In My Feelings,Drake,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,82201449,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
309,2018,10,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,spotify:track:6V1bu6o1Yo5ZXnsCJU8Ovk,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,235545,['pop'],82,41729321,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
310,2018,11,Nice For What,Drake,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,210747,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,82201449,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
311,2018,12,Lucid Dreams,Juice WRLD,spotify:track:285pBltuF7vW8TeWk8hdRR,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836,"['chicago rap', 'melodic rap', 'rap']",84,31428170,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
312,2018,13,Better Now,Post Malone,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,231267,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,42756805,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
313,2018,14,Finesse - Remix; feat. Cardi B,Bruno Mars,spotify:track:3Vo4wInECJQuz9BIBMOu8i,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115,217289,"['dance pop', 'pop']",86,52305779,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
314,2018,15,Boo'd Up,Ella Mai,spotify:track:0At2qAoaVjIwWNAqrscXli,0.561,0.779,10,-5.107,0,0.0531,0.0862,0.0,0.078,0.235,81.965,256064,"['r&b', 'rap', 'uk contemporary r&b']",67,5279749,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
315,2018,16,New Rules,Dua Lipa,spotify:track:2ekn2ttSfGqwhhate0LSR0,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,"['dance pop', 'pop', 'uk pop']",85,42193911,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
316,2018,17,SAD!,XXXTENTACION,spotify:track:3ee8Jmje8o58CHK66QrVC2,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,"['emo rap', 'miami hip hop']",83,43584862,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
317,2018,18,Never Be the Same,Camila Cabello,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,226973,"['dance pop', 'pop']",77,32075766,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
318,2018,19,Love Lies,Khalid,spotify:track:7w3rcy1CrATkUgCoItTbId,0.702,0.573,6,-7.748,1,0.049,0.108,0.0,0.114,0.394,143.916,201253,"['pop', 'pop r&b']",81,16215789,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
319,2018,20,no tears left to cry,Ariana Grande,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,['pop'],86,95007497,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
320,2018,21,Mine,Bazzi,spotify:track:7uzmGiiJyRfuViKKK3lVmR,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,['pop'],68,5538009,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
321,2018,22,Thunder,Imagine Dragons,spotify:track:1zB4vmk8tFRmM9UULNzbLB,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,"['modern rock', 'pop', 'rock']",84,51152394,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
322,2018,23,Look Alive (feat. Drake),BlocBoy JB,spotify:track:7165YDcOpr9yEypbdpU6fa,0.922,0.581,10,-7.495,1,0.269,0.00104,5.91e-05,0.105,0.595,140.022,181263,"['memphis hip hop', 'rap', 'tennessee hip hop', 'trap']",55,1387736,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
323,2018,24,Delicate,Taylor Swift,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,232253,['pop'],100,93162122,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
324,2018,25,Yes Indeed,Lil Baby,spotify:track:6vN77lE9LK6HP2DewaN6HZ,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,142273,"['atl hip hop', 'atl trap', 'rap', 'trap']",84,15889614,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
325,2018,26,FRIENDS,Marshmello,spotify:track:08bNPGLD8AhKpnnERrAc6G,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,202621,"['brostep', 'edm', 'pop', 'progressive electro house']",82,35123846,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
326,2018,27,Bad At Love,Halsey,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,181279,"['electropop', 'etherpop', 'indie poptimism', 'pop']",79,21174284,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
327,2018,28,Taste (feat. Offset),Tyga,spotify:track:5IaHrVsrferBYDm0bDyABy,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,232959,"['hip hop', 'pop rap', 'rap', 'trap']",77,6917983,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
328,2018,29,Let You Down,NF,spotify:track:52okn5MNA47tk87PeZJLEL,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,212120,"['hip hop', 'pop rap']",77,9218706,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
329,2018,30,No Limit,G-Eazy,spotify:track:2DQ1ITjI0YoLFzuADN1ZBW,0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957,245387,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",73,5213215,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
330,2018,31,FEFE,6ix9ine,spotify:track:1M6SuEJZJkZf2S419vIPkB,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.375,125.978,179405,['emo rap'],67,6964850,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
331,2018,32,Tequila,Dan + Shay,spotify:track:42fw0rxRO2xbesF6mJfd4Y,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,196747,"['contemporary country', 'country', 'country road']",69,3092699,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
332,2018,33,Feel It Still,Portugal. The Man,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock']",65,1416340,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
333,2018,34,MotorSport,Migos,spotify:track:4wFjTWCunQFKtukqrNijEt,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,303077,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",74,13612782,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
334,2018,35,I Like Me Better,Lauv,spotify:track:0EcQcdcbQeVJn9fknj44Be,0.753,0.505,9,-7.621,1,0.255,0.534,2.58e-06,0.104,0.419,91.972,197437,['pop'],74,6051269,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
335,2018,36,Youngblood,5 Seconds of Summer,spotify:track:2iUXsYOEPhVqEBwsqP70rE,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,"['boy band', 'pop']",74,9763832,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
336,2018,37,Whatever It Takes,Imagine Dragons,spotify:track:6Qn5zhYkTa37e91HC1D7lb,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,201240,"['modern rock', 'pop', 'rock']",84,51152394,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
337,2018,38,Ric Flair Drip (with Metro Boomin),Offset,spotify:track:7sO5G9EABYOXQKNPNiE9NR,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,172800,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",78,3256076,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
338,2018,39,I Fall Apart,Post Malone,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,223347,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,42756805,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
339,2018,40,Pray For Me (with Kendrick Lamar),The Weeknd,spotify:track:77UjLW8j5UAGAGVGhR5oUK,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,211440,"['canadian contemporary r&b', 'canadian pop', 'pop']",92,74712543,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
340,2018,41,Back To You,Selena Gomez,spotify:track:514rhnksEwHUh6LxXsQ4Y9,0.6,0.683,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,210240,"['pop', 'post-teen pop']",81,46621750,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
341,2018,42,SICKO MODE,Travis Scott,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,312820,"['hip hop', 'rap', 'slap house']",90,25178770,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
342,2018,43,Walk It Talk It,Migos,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",74,13612782,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
343,2018,44,Gucci Gang,Lil Pump,spotify:track:43ZyHQITOjhciSUUNPVRHc,0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,124056,"['emo rap', 'miami hip hop', 'pop rap', 'rap', 'trap']",62,7960882,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
344,2018,45,Him & I (with Halsey),G-Eazy,spotify:track:5k38wzpLb15YgncyWdTZE4,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,268867,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",73,5213215,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
345,2018,46,In My Blood,Shawn Mendes,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025,211360,"['canadian pop', 'pop', 'viral pop']",80,42773244,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
346,2018,47,All The Stars (with SZA),Kendrick Lamar,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",86,26003686,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
347,2018,48,Stir Fry,Migos,spotify:track:2UVbBKQOdFAekPTRsnkzcf,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,190288,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",74,13612782,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
348,2018,49,Too Good At Goodbyes,Sam Smith,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,201000,"['pop', 'uk pop']",82,23373333,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
349,2018,50,LOVE. FEAT. ZACARI.,Kendrick Lamar,spotify:track:6PGoSes0D9eUDeeAafB2As,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,213400,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",86,26003686,https://open.spotify.com/playlist/7n4Gr817HIJTRozue2awwu?si=7837db52993745fc&pt=b944bae48f027ac0ded6abbdf3564e4f
350,2019,1,Old Town Road - Remix,Lil Nas X,spotify:track:2YpeDb67231RjR0MgVLzsG,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,['lgbtq+ hip hop'],74,12486412,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
351,2019,2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,157560,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,42756805,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
352,2019,3,Without Me,Halsey,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,"['electropop', 'etherpop', 'indie poptimism', 'pop']",79,21174284,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
353,2019,4,bad guy,Billie Eilish,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,"['art pop', 'pop']",86,88962629,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
354,2019,5,Wow.,Post Malone,spotify:track:7xQAfvXzm3AkraOtGPWIZg,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,149547,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,42756805,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
355,2019,6,Happier,Marshmello,spotify:track:7BqHUALzNBTanL6OvsqmC1,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,214290,"['brostep', 'edm', 'pop', 'progressive electro house']",82,35123846,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
356,2019,7,7 rings,Ariana Grande,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,178627,['pop'],86,95007497,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
357,2019,8,Talk,Khalid,spotify:track:0rTV5WefWd1J3OwIheTzxM,0.9,0.4,0,-8.443,1,0.124,0.0501,0.0,0.0876,0.338,136.001,197487,"['pop', 'pop r&b']",81,16215789,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
358,2019,9,SICKO MODE,Travis Scott,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,312820,"['hip hop', 'rap', 'slap house']",90,25178770,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
359,2019,10,Sucker,Jonas Brothers,spotify:track:22vgEDb5hykfaTwLuskFGD,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027,"['boy band', 'pop']",74,7315249,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
360,2019,11,High Hopes,Panic! At The Disco,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947,"['modern rock', 'pop']",74,12049078,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
361,2019,12,"thank u, next",Ariana Grande,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,['pop'],86,95007497,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
362,2019,13,Truth Hurts,Lizzo,spotify:track:3HWzoMvoF3TQfYg4UPszDq,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",70,5672942,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
363,2019,14,Dancing With A Stranger (with Normani),Sam Smith,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030,"['pop', 'uk pop']",82,23373333,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
364,2019,15,Señorita,Shawn Mendes,spotify:track:0TK2YIli7K1leLovkQiNik,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,190960,"['canadian pop', 'pop', 'viral pop']",80,42773244,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
365,2019,16,I Don't Care (with Justin Bieber),Ed Sheeran & Justin Bieber,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,219947,[],58,3667,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
366,2019,17,Eastside (with Halsey & Khalid),benny blanco,spotify:track:7FGq80cy8juXBCD2nrqdWU,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,170770,['pop'],68,1082285,https://open.spotify.com/playlist/6MwUs5ffwsQqCGnivhCUJa?si=64d939a35b6e420e
