"year","rank","name","artist","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","artist_popularity","artist_followers","duration_seconds","playlist","group"
"na","na","Ravel: Pavane pour une infante défunte, M. 19","Maurice Ravel",0.491,0.0176,4,-26.911,0.0644,0.994,0.927,0.0985,0.0901,125.793,57,478226,346.587,"classical_essentials","unpopular"
"na","na","Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso","César Franck",0.25,0.135,9,-18.615,0.0488,0.958,0.0349,0.0477,0.179,94.404,43,47041,364.093,"classical_essentials","unpopular"
"na","na","Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso - Allegro con spirito","Pyotr Ilyich Tchaikovsky",0.212,0.119,1,-20.511,0.0366,0.976,0.907,0.087,0.0396,84.346,66,1218788,1252.322,"classical_essentials","unpopular"
"na","na","Spiegel im Spiegel - Version for Violin and Piano","Arvo Pärt",0.176,0.006,5,-42.238,0.0384,0.899,3.24e-05,0.105,0.0383,71.477,50,243994,636,"classical_essentials","unpopular"
"na","na","Symphony No. 8 In B Minor, D.759 - ""Unfinished"": 1. Allegro moderato","Franz Schubert",0.101,0.0326,11,-17.268,0.0386,0.903,0.863,0.117,0.0526,73.674,61,1053236,902.467,"classical_essentials","unpopular"
"na","na","Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile","Sergei Rachmaninoff",0.205,0.0525,1,-23.841,0.0327,0.98,0.906,0.103,0.0511,88.316,61,659560,174.653,"classical_essentials","unpopular"
"na","na","The Sorcerer's Apprentice","Paul Dukas",0.351,0.206,1,-22.657,0.0597,0.797,0.255,0.0738,0.0839,130.415,35,10927,577.44,"classical_essentials","unpopular"
"na","na","Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","Johannes Brahms",0.299,0.00626,9,-30.923,0.0478,0.994,0.901,0.0823,0.0634,69.043,64,918414,378.733,"classical_essentials","unpopular"
"na","na","Violin Concerto No. 1 in G Minor, Op. 26: III. Finale. Allegro energico","Max Bruch",0.365,0.0718,7,-21.408,0.0452,0.906,0.347,0.0506,0.255,90.666,41,56624,463,"classical_essentials","unpopular"
"na","na","Goldberg Variations, BWV 988: Var. 21","Johann Sebastian Bach",0.361,0.0659,7,-28.757,0.054,0.995,0.875,0.122,0.375,85.114,74,4163464,195.243,"classical_essentials","unpopular"
"na","na","Rêverie, L. 68: Rêverie","Claude Debussy",0.296,0.00896,7,-31.948,0.0394,0.994,0.91,0.0815,0.0673,69.44,66,1471460,257,"classical_essentials","unpopular"
"na","na","Petite Suite de Concert, Op. 77: III. Un sonnet d'amour","Samuel Coleridge-Taylor",0.234,0.0251,9,-28.627,0.0449,0.937,0.202,0.101,0.04,126.31,37,8032,220,"classical_essentials","unpopular"
"na","na","Serenade in B-Flat Major, K. 361 ""Gran Partita"": III. Adagio","Wolfgang Amadeus Mozart",0.171,0.037,3,-25.191,0.0409,0.991,0.898,0.123,0.037,67.89,72,5220492,330,"classical_essentials","unpopular"
"na","na","String Quartet No. 2 in A Minor: II. Andante cantabile (Arr. Colbert for String Ensemble)","Florence Beatrice Price",0.152,0.0283,9,-30.525,0.0468,0.706,0.563,0.162,0.0348,87.008,41,13683,426.89,"classical_essentials","unpopular"
"na","na","Il barbiere di Siviglia: Overture (Sinfonia)","Gioachino Rossini",0.322,0.14,4,-20.747,0.0489,0.906,0.759,0.125,0.285,92.122,50,213713,425,"classical_essentials","unpopular"
"na","na","Turandot, SC 91, Act III: Nessun dorma!","Giacomo Puccini",0.212,0.301,2,-12.505,0.0384,0.963,0.0033,0.13,0.0798,84.025,58,435896,177.333,"classical_essentials","unpopular"
"na","na","Peer Gynt, Op. 23: Act II, 7, In the Hall of the Mountain King","Edvard Grieg",0.436,0.151,11,-20.745,0.0603,0.955,0.793,0.11,0.359,103.777,62,513053,153.267,"classical_essentials","unpopular"
"na","na","Paganini: 24 Caprices, Op. 1: No. 24 in A Minor","Niccolò Paganini",0.465,0.128,9,-17.628,0.0519,0.978,0.271,0.0423,0.428,111.471,52,389408,268.853,"classical_essentials","unpopular"
"na","na","Dolly Suite, Op. 56: I. Berceuse","Gabriel Fauré",0.37,0.0076,4,-33.663,0.0384,0.995,0.91,0.0864,0.278,62.668,59,189271,176.518,"classical_essentials","unpopular"
"na","na","Dreamweaver: 2. Dreamsong","Ola Gjeilo",0.207,0.15,1,-18.819,0.0394,0.991,0.827,0.0944,0.0395,86.339,55,45003,173.2,"classical_essentials","unpopular"
"na","na","Goldberg Variations, BWV 988: Variatio 7 a 1 ovvero 2 Clav. Al tempo di Giga","Johann Sebastian Bach",0.31,0.0555,7,-25.695,0.0395,0.994,0.906,0.121,0.566,70.515,74,4163464,140.04,"classical_essentials","unpopular"
"na","na","Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 2: Dance of the Knights","Sergei Prokofiev",0.21,0.101,0,-19.383,0.0403,0.927,0.902,0.0776,0.153,86.314,55,245327,341.693,"classical_essentials","unpopular"
"na","na","Symphonic Variations on an African Air, Op. 63","Samuel Coleridge-Taylor",0.224,0.0291,7,-26.167,0.0455,0.959,0.845,0.11,0.0538,120.946,37,8032,1215.573,"classical_essentials","unpopular"
"na","na","The Rite of Spring: Part One: Adoration of the Earth: Introduction","Igor Stravinsky",0.101,0.0241,11,-30.172,0.0485,0.947,0.847,0.0693,0.0329,87.14,47,337860,208.587,"classical_essentials","unpopular"
"na","na","Violin Concerto No. 10 in G Major: Largo","Joseph Boulogne Chevalier de Saint-Georges",0.212,0.0517,2,-24.467,0.0525,0.928,0.639,0.112,0.152,185.678,38,18785,397.64,"classical_essentials","unpopular"
"na","na","The Gadfly Suite, Op. 97a: VIII. Romance","Dmitri Shostakovich",0.116,0.0694,0,-23.624,0.0497,0.969,0.644,0.109,0.0377,169.789,57,399487,195.333,"classical_essentials","unpopular"
"na","na","Bist du bei mir (Formerly Attrib. J.S. Bach as BWV 508, Transcr. for Oboe, Solo Violin, Strings and Basso continuo)","Gottfried Heinrich Stölzel",0.188,0.0583,3,-18.702,0.0406,0.979,0.607,0.105,0.142,61.932,33,878,199,"classical_essentials","unpopular"
"na","na","The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto","Antonio Vivaldi",0.48,0.163,5,-19.117,0.0645,0.81,0.754,0.093,0.212,158.366,68,2339205,204.147,"classical_essentials","unpopular"
"na","na","Piano Concerto in C-Sharp Minor, FP 146: I. Allegretto commodo - Live","Francis Poulenc",0.193,0.0839,8,-22.849,0.0406,0.971,0.822,0.118,0.0569,85.556,47,38673,580.253,"classical_essentials","unpopular"
"na","na","Pelléas et Mélisande, Op. 80: 4. Sicilienne","Gabriel Fauré",0.164,0.0194,3,-34.126,0.0434,0.938,0.859,0.0939,0.0581,101.708,59,189271,233.4,"classical_essentials","unpopular"
"na","na","Widmung, Op. 25 No. 1","Robert Schumann",0.243,0.0325,8,-23.379,0.0454,0.992,0.879,0.108,0.0404,74.26,64,538505,237.96,"classical_essentials","unpopular"
"na","na","Violin Concerto in D Major, Op. 61: I. Allegro ma non troppo (Cadenza: Kreisler)","Ludwig van Beethoven",0.23,0.105,2,-20.209,0.0492,0.954,0.0944,0.088,0.123,88.716,69,5100968,1637.893,"classical_essentials","unpopular"
"na","na","Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse","Pyotr Ilyich Tchaikovsky",0.241,0.122,7,-22.411,0.0497,0.925,0.66,0.126,0.187,66.325,66,1218788,209.373,"classical_essentials","unpopular"
"na","na","Symphony No. 40 in G Minor, K. 550: I. Molto allegro","Wolfgang Amadeus Mozart",0.327,0.332,7,-12.971,0.0404,0.877,0.751,0.129,0.285,118.85,72,5220492,435.16,"classical_essentials","unpopular"
"na","na","Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018","Ludwig van Beethoven",0.166,0.0363,11,-26.822,0.0381,0.978,0.922,0.0882,0.039,84.467,69,5100968,473.787,"classical_essentials","unpopular"
"na","na","On the Nature of Daylight","Max Richter",0.065,0.341,10,-12.743,0.0482,0.154,0.854,0.109,0.0334,65.38,69,917833,371.747,"classical_essentials","unpopular"
"na","na","St. Matthew Passion, BWV 244 / Part Two: ""Erbarme dich""","Johann Sebastian Bach",0.24,0.0648,4,-25.208,0.0426,0.935,0.0272,0.258,0.0771,95.286,74,4163464,423.107,"classical_essentials","unpopular"
"na","na","Hungarian Dance No. 5 in G Minor, WoO 1, No. 5","Johannes Brahms",0.349,0.0503,6,-18.668,0.038,0.903,0.153,0.228,0.295,107.272,64,918414,150.507,"classical_essentials","unpopular"
"na","na","Cello Concerto No. 1, Op. 107: 1. Allegretto","Dmitri Shostakovich",0.463,0.162,7,-24.484,0.045,0.963,0.825,0.0943,0.374,125.514,57,399487,359.667,"classical_essentials","unpopular"
"na","na","Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio","Ludwig van Beethoven",0.25,0.318,0,-15.605,0.0411,0.956,0.897,0.0976,0.188,98.171,69,5100968,442,"classical_essentials","unpopular"
"na","na","Goldberg Variations, BWV 988: Aria da capo","Johann Sebastian Bach",0.436,0.00518,7,-36.593,0.067,0.995,0.932,0.0788,0.275,135.286,74,4163464,224.133,"classical_essentials","unpopular"
"na","na","Cello Concerto In B Minor, Op. 104, B. 191: I. Allegro","Antonín Dvořák",0.231,0.132,2,-20.277,0.0442,0.963,0.671,0.135,0.0557,121.238,59,582818,942,"classical_essentials","unpopular"
"na","na","Piazzolla: Libertango","Alison Balsom",0.367,0.316,9,-14.49,0.0429,0.927,0.779,0.113,0.242,149.089,34,25835,273.562,"classical_essentials","unpopular"
"na","na","Symphony No. 3 in C Minor: II. Andante ma non troppo","Florence Beatrice Price",0.096,0.0325,8,-24.978,0.0416,0.977,0.852,0.0738,0.035,87.85,41,13683,572.52,"classical_essentials","unpopular"
"na","na","Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo - Live","Antonín Dvořák",0.154,0.00261,1,-36.267,0.0419,0.89,0.763,0.125,0.0366,83.549,59,582818,775.307,"classical_essentials","unpopular"
"na","na","Merry Christmas Mr. Lawrence (Arr. Metcalfe)","Jess Gillam",0.339,0.0592,10,-17.647,0.0373,0.984,0.863,0.12,0.198,105.908,38,11111,277.148,"classical_essentials","unpopular"
"na","na","Tsar Saltan, Op. 57: Flight of the Bumblebee","André Previn",0.458,0.11,9,-22.234,0.0309,0.977,0.903,0.359,0.481,83.43,59,34198,84.267,"classical_essentials","unpopular"
"na","na","Symphony No. 5 in E-Flat Major, Op. 82: 3. Allegro molto","Jean Sibelius",0.162,0.139,8,-20.694,0.0386,0.865,0.918,0.216,0.0903,94.009,57,224635,481.6,"classical_essentials","unpopular"
"na","na","String Sextet in D Minor, Op. 70, ""Souvenir de Florence"": I. Allegro con spirito","Pyotr Ilyich Tchaikovsky",0.352,0.235,2,-16.235,0.0398,0.894,0.675,0.396,0.329,109.16,66,1218788,626.24,"classical_essentials","unpopular"
"na","na","Sonata for 2 Pianos in D Major, K. 448/375a: I. Allegro con spirito","Wolfgang Amadeus Mozart",0.376,0.18,9,-21.004,0.0329,0.99,0.879,0.097,0.555,132.125,72,5220492,503,"classical_essentials","unpopular"
"na","na","Hummel: Trumpet Concerto In E Flat - Iii Rondo","Johann Nepomuk Hummel",0.496,0.249,3,-18.131,0.0411,0.98,0.934,0.12,0.719,144.239,34,18583,224.64,"classical_essentials","unpopular"
"na","na","Young Person's Guide To The Orchestra","Benjamin Britten",0.218,0.117,0,-18.585,0.0489,0.94,0.861,0.15,0.0599,77.009,45,44891,1050.893,"classical_essentials","unpopular"
"na","na","Grain Moon","Olivia Belli",0.151,0.00818,3,-33.936,0.0367,0.91,0.898,0.101,0.0353,70.092,52,19273,198.759,"classical_essentials","unpopular"
"na","na","Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse","Antonín Dvořák",0,0.0842,9,-19.397,0,0.755,0.889,0.262,0,0,59,582818,432.533,"classical_essentials","unpopular"
"na","na","Delius: 2 Pieces for Small Orchestra: No. 1, On Hearing the First Cuckoo in Spring","Frederick Delius",0.0716,0.0408,7,-28.284,0.0399,0.851,0.901,0.0844,0.0377,77.047,47,25203,349.76,"classical_essentials","unpopular"
"na","na","Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Awakening of Cheerful Feelings Upon Arrival in the Country: Allegro ma non troppo","Ludwig van Beethoven",0.302,0.0355,0,-24.074,0.0363,0.932,0.304,0.043,0.186,115.104,69,5100968,716.933,"classical_essentials","unpopular"
"na","na","Nocturne No. 2 in E-Flat Major, Op. 9 No. 2","Frédéric Chopin",0.411,0.0487,10,-25.68,0.0383,0.985,0.918,0.0944,0.101,128.859,71,3160035,248.933,"classical_essentials","unpopular"
"na","na","Violin Concerto in E Minor, Op. 64, MWV O 14: 1. Allegro molto appassionato","Felix Mendelssohn",0.287,0.145,4,-19.665,0.0406,0.919,0.144,0.0987,0.167,101.679,59,502913,727.787,"classical_essentials","unpopular"
"na","na","Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio","Wolfgang Amadeus Mozart",0.0999,0.0241,2,-25.651,0.0432,0.98,0.766,0.0623,0.0396,89.001,72,5220492,532.04,"classical_essentials","unpopular"
"na","na","Respighi: Pini di Roma, P. 141: III. I pini del Gianicolo","Ottorino Respighi",0.0754,0.0102,4,-35.69,0.0464,0.901,0.106,0.0817,0.0331,81.324,49,47007,462.162,"classical_essentials","unpopular"
"na","na","The Nutcracker, Op. 71, TH.14 / Act 2: No. 12b Coffee (Arabian Dance)","Pyotr Ilyich Tchaikovsky",0.156,0.00709,7,-34.153,0.0382,0.941,0.799,0.0986,0.041,97.925,66,1218788,191.16,"classical_essentials","unpopular"
"na","na","Violin Concerto No. 1 in G minor, Op. 26: 1. Vorspiel (Allegro moderato)","Max Bruch",0.169,0.0974,3,-21.414,0.042,0.864,0.632,0.087,0.0524,170.379,41,56624,473.893,"classical_essentials","unpopular"
"na","na","Orfeo Ed Euridice: Dance of the Blessed Spirits (Act II)","Christoph Willibald Gluck",0.201,0.0659,5,-27.143,0.0521,0.972,0.931,0.0551,0.089,91.363,51,35210,409,"classical_essentials","unpopular"
"na","na","Rhapsody in Blue","George Gershwin",0.309,0.258,9,-15.327,0.0459,0.976,0.69,0.0924,0.115,74.568,46,308832,890,"classical_essentials","unpopular"
"na","na","Mephisto Waltz No. 1, S. 514","Franz Liszt",0.356,0.152,4,-20.155,0.0406,0.981,0.903,0.0807,0.04,132.413,59,765846,662.6,"classical_essentials","unpopular"
"na","na","Comptine d'un autre été, l'après-midi","Yann Tiersen",0.483,0.192,4,-15.378,0.0469,0.991,0.908,0.106,0.0542,100.848,62,1004932,140.733,"classical_essentials","unpopular"
"na","na","Appalachian Spring: VII. Doppio movimento","Aaron Copland",0.186,0.124,1,-15.271,0.0434,0.978,0.865,0.111,0.248,77.903,43,93503,183.267,"classical_essentials","unpopular"
"na","na","Master of Puppets (Remastered)","Metallica",0.539,0.828,4,-9.108,0.035,0.00067,0.421,0.154,0.562,105.25,79,26132745,515.387,"metal_essentials","unpopular"
"na","na","The Trooper - 2015 Remaster","Iron Maiden",0.285,0.908,4,-4.601,0.0705,0.0318,0.00909,0.311,0.669,159.756,70,8615499,252.733,"metal_essentials","unpopular"
"na","na","Symphony Of Destruction","Megadeth",0.61,0.891,4,-5.452,0.0587,0.000805,0.0928,0.0657,0.51,139.903,67,4982389,246.733,"metal_essentials","unpopular"
"na","na","Paranoid - 2012 - Remaster","Black Sabbath",0.412,0.658,4,-12.051,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,70,7297667,168.406,"metal_essentials","unpopular"
"na","na","Walk","Pantera",0.43,0.704,1,-8.008,0.0804,0.000155,0.00221,0.0933,0.703,118.242,66,4664314,315.12,"metal_essentials","unpopular"
"na","na","Raining Blood","Slayer",0.294,0.995,1,-4.383,0.168,0.000489,0.331,0.128,0.0379,88.777,64,3686454,254.4,"metal_essentials","unpopular"
"na","na","Kickstart My Heart","Mötley Crüe",0.465,0.977,7,-3.839,0.175,0.00111,0.00298,0.201,0.233,89.535,68,4876975,284.027,"metal_essentials","unpopular"
"na","na","Chop Suey!","System Of A Down",0.417,0.934,7,-3.908,0.119,0.000278,0.0015,0.132,0.287,127.066,77,9743649,210.24,"metal_essentials","unpopular"
"na","na","Down with the Sickness","Disturbed",0.649,0.896,10,-2.704,0.056,0.000319,1.19e-05,0.102,0.924,90.009,71,6297144,278.707,"metal_essentials","unpopular"
"na","na","Ace of Spades","Motörhead",0.342,0.91,4,-7.748,0.0758,4.02e-05,0.000121,0.0823,0.547,140.452,63,3824289,166.36,"metal_essentials","unpopular"
"na","na","Blind","Korn",0.283,0.891,2,-8.165,0.178,0.00678,0.0038,0.159,0.226,92.049,73,6761997,258.267,"metal_essentials","unpopular"
"na","na","One (Remastered)","Metallica",0.438,0.687,7,-9.15,0.0619,0.000668,0.0801,0.42,0.426,103.01,79,26132745,446.146,"metal_essentials","unpopular"
"na","na","Iron Man - 2012 - Remaster","Black Sabbath",0.336,0.792,9,-10.875,0.084,0.00351,0.00175,0.0437,0.427,155.587,70,7297667,355.304,"metal_essentials","unpopular"
"na","na","Mother","Danzig",0.365,0.763,11,-9.45,0.0591,0.00726,0.000457,0.0865,0.342,148.366,56,881761,204.867,"metal_essentials","unpopular"
"na","na","Cowboys from Hell","Pantera",0.415,0.908,2,-9.701,0.0765,0.00437,0.0345,0.082,0.437,114.816,66,4664314,243.533,"metal_essentials","unpopular"
"na","na","Duality","Slipknot",0.354,0.982,4,-3.026,0.168,0.000237,0.000294,0.204,0.194,143.772,75,10247019,252.613,"metal_essentials","unpopular"
"na","na","Hellraiser - 30th Anniversary Edition","Ozzy Osbourne",0.624,0.934,4,-3.229,0.0436,0.00232,2.67e-05,0.106,0.411,96.038,69,5060975,295.881,"metal_essentials","unpopular"
"na","na","Breaking the Law","Judas Priest",0.362,0.961,2,-5.664,0.0857,0.024,9.35e-06,0.159,0.491,164.019,64,3857427,153.84,"metal_essentials","unpopular"
"na","na","Enter Sandman (Remastered)","Metallica",0.566,0.834,6,-8.412,0.0298,0.00277,0.008,0.0625,0.621,123.296,79,26132745,331.56,"metal_essentials","unpopular"
"na","na","Hail to the King","Avenged Sevenfold",0.58,0.916,3,-4.358,0.0387,0.000297,0.0259,0.126,0.683,118.004,73,6606511,305.907,"metal_essentials","unpopular"
"na","na","Run to the Hills - 2015 Remaster","Iron Maiden",0.249,0.943,0,-5.188,0.0669,0.0286,0.00401,0.162,0.458,173.671,70,8615499,233.507,"metal_essentials","unpopular"
"na","na","Crazy Train","Ozzy Osbourne",0.454,0.913,9,-4.008,0.107,0.408,0.000271,0.248,0.521,137.688,69,5060975,293.183,"metal_essentials","unpopular"
"na","na","Holy Wars...The Punishment Due - 2004 Remix","Megadeth",0.325,0.985,11,-3.941,0.151,0.00177,0.107,0.351,0.221,125.307,67,4982389,392.6,"metal_essentials","unpopular"
"na","na","Du hast","Rammstein",0.638,0.891,9,-6.901,0.0422,0.00224,0.11,0.325,0.735,125.115,76,8805770,235.601,"metal_essentials","unpopular"
"na","na","Freak On a Leash","Korn",0.353,0.898,2,-5.877,0.052,2.23e-05,0.105,0.39,0.525,103.293,73,6761997,255.733,"metal_essentials","unpopular"
"na","na","Roots Bloody Roots","Sepultura",0.428,0.874,4,-6.664,0.128,0.000337,0.0419,0.311,0.261,119.708,57,1776483,212.253,"metal_essentials","unpopular"
"na","na","Painkiller","Judas Priest",0.435,0.987,1,-4.667,0.16,0.000195,0.0847,0.268,0.101,103.16,64,3857427,365.827,"metal_essentials","unpopular"
"na","na","Holy Diver","Dio",0.476,0.901,8,-6.751,0.0975,0.0642,0.158,0.0557,0.109,91.955,59,2473009,353.787,"metal_essentials","unpopular"
"na","na","Dragula","Rob Zombie",0.591,0.963,0,-6.489,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,66,2706920,222.827,"metal_essentials","unpopular"
"na","na","The Number of the Beast - 2015 Remaster","Iron Maiden",0.409,0.89,0,-6.839,0.0558,0.088,0.107,0.0935,0.268,100.409,70,8615499,290.587,"metal_essentials","unpopular"
"na","na","Pull Me Under","Dream Theater",0.532,0.941,9,-9.025,0.0465,0.000579,0.0527,0.15,0.278,102.198,58,1516341,493.933,"metal_essentials","unpopular"
"na","na","I Want Out","Helloween",0.477,0.859,0,-8.625,0.0387,0.000333,0.000155,0.265,0.629,91.009,55,1165372,280.213,"metal_essentials","unpopular"
"na","na","You've Got Another Thing Coming","Judas Priest",0.519,0.833,6,-6.947,0.0496,0.00572,4.33e-06,0.104,0.532,138.225,64,3857427,310.08,"metal_essentials","unpopular"
"na","na","Heaven and Hell - 2008 Remaster","Black Sabbath",0.329,0.673,3,-8.465,0.0296,0.0239,0.109,0.138,0.323,91.122,70,7297667,419.933,"metal_essentials","unpopular"
"na","na","Seek & Destroy (Remastered)","Metallica",0.439,0.963,9,-5.508,0.277,0.0364,0.00896,0.0784,0.435,140.805,79,26132745,414.72,"metal_essentials","unpopular"
"na","na","Rainbow in the Dark","Dio",0.512,0.947,9,-5.659,0.0401,0.000692,0.114,0.0283,0.612,117.461,59,2473009,256.933,"metal_essentials","unpopular"
"na","na","Highway Star","Deep Purple",0.298,0.895,9,-7.647,0.0547,0.0283,0.00574,0.305,0.544,173.737,63,5236586,368.507,"metal_essentials","unpopular"
"na","na","South Of Heaven","Slayer",0.31,0.991,5,-3.769,0.316,0.000132,0.085,0.0969,0.0395,140.071,64,3686454,298.533,"metal_essentials","unpopular"
"na","na","For Whom The Bell Tolls (Remastered)","Metallica",0.512,0.86,0,-6.145,0.0703,0.00631,0.00528,0.0652,0.258,117.909,79,26132745,309.973,"metal_essentials","unpopular"
"na","na","Nightmare","Avenged Sevenfold",0.554,0.949,2,-4.928,0.0787,0.000318,9.98e-05,0.2,0.233,129.984,73,6606511,374.453,"metal_essentials","unpopular"
"na","na","Tears Don't Fall","Bullet For My Valentine",0.213,0.927,7,-3.378,0.14,0.000729,4.85e-06,0.081,0.28,162.109,65,2861391,348.387,"metal_essentials","unpopular"
"na","na","Wait and Bleed","Slipknot",0.382,0.996,7,-4.119,0.104,0.00208,0,0.417,0.327,93.345,75,10247019,147.84,"metal_essentials","unpopular"
"na","na","Thunder Kiss '65","White Zombie",0.684,0.851,9,-9.792,0.0407,0.000613,0.0029,0.535,0.512,112.662,54,1160667,234.08,"metal_essentials","unpopular"
"na","na","Angel Of Death","Slayer",0.332,0.994,1,-4.336,0.137,0.000119,0.322,0.142,0.0829,106.086,64,3686454,291.44,"metal_essentials","unpopular"
"na","na","Shout At The Devil","Mötley Crüe",0.5,0.946,5,-5.428,0.072,0.0221,4.21e-05,0.068,0.45,94.544,68,4876975,194.987,"metal_essentials","unpopular"
"na","na","Madhouse","Anthrax",0.329,0.885,9,-10.661,0.0904,0.0242,0.00433,0.735,0.481,163.538,53,1580446,259.76,"metal_essentials","unpopular"
"na","na","Slave to the Grind","Skid Row",0.487,0.976,7,-7.567,0.105,6.8e-06,0.352,0.242,0.305,133.176,59,2733139,208.667,"metal_essentials","unpopular"
"na","na","War Eternal","Arch Enemy",0.445,0.98,5,-4.369,0.0731,2.45e-05,0.163,0.129,0.285,155.045,54,951540,256.053,"metal_essentials","unpopular"
"na","na","2 Minutes to Midnight - 2015 Remaster","Iron Maiden",0.446,0.97,9,-5.004,0.0508,0.00754,0.000275,0.199,0.595,94.233,70,8615499,363.587,"metal_essentials","unpopular"
"na","na","Balls to the Wall","Accept",0.544,0.739,9,-7.383,0.0517,0.00392,0.000143,0.168,0.328,118.287,53,890703,342.6,"metal_essentials","unpopular"
"na","na","Raise Your Horns","Amon Amarth",0.458,0.873,5,-5.336,0.0439,6.05e-05,0.737,0.0664,0.551,164.984,58,1065898,263.76,"metal_essentials","unpopular"
"na","na","Snap Your Fingers, Snap Your Neck","Prong",0.668,0.788,5,-6.752,0.0424,7.48e-05,0.108,0.0792,0.692,137.38,42,162551,251.533,"metal_essentials","unpopular"
"na","na","Only for the Weak","In Flames",0.418,0.835,0,-4.824,0.0449,2.33e-06,0.766,0.289,0.549,104.986,62,1120660,294.867,"metal_essentials","unpopular"
"na","na","Stranded","Gojira",0.513,0.88,7,-4.69,0.0309,9.59e-05,0.00614,0.0824,0.495,92.358,61,1227399,269.533,"metal_essentials","unpopular"
"na","na","My Own Summer (Shove It)","Deftones",0.443,0.781,1,-4.277,0.0377,1.33e-05,0.205,0.166,0.372,71.841,76,4532873,214.76,"metal_essentials","unpopular"
"na","na","Laid to Rest","Lamb of God",0.366,0.956,10,-3.725,0.108,0.000293,0.00447,0.449,0.159,104.016,62,1915981,230.127,"metal_essentials","unpopular"
"na","na","Return to Serenity","Testament",0.294,0.613,1,-10.527,0.0384,0.235,0.000494,0.139,0.228,112.385,57,1019969,390.8,"metal_essentials","unpopular"
"na","na","Davidian","Machine Head",0.278,0.937,7,-6.952,0.168,0.000535,0.118,0.227,0.29,154.244,55,1263070,296.627,"metal_essentials","unpopular"
"na","na","Arise","Sepultura",0.372,0.961,9,-6.765,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336,57,1776483,198.227,"metal_essentials","unpopular"
"na","na","Under and Over It","Five Finger Death Punch",0.473,0.996,11,-3.027,0.173,1.41e-05,0,0.26,0.0952,76.006,71,6230157,218.133,"metal_essentials","unpopular"
"na","na","Got The Time","Anthrax",0.371,0.973,10,-5.303,0.135,0.000641,0.00163,0.0423,0.444,127.721,53,1580446,164.333,"metal_essentials","unpopular"
"na","na","Hunting High and Low","Stratovarius",0.505,0.978,6,-3.166,0.11,0.000163,0.268,0.346,0.389,93.793,52,618955,248.867,"metal_essentials","unpopular"
"na","na","Let It Go","Def Leppard",0.409,0.915,2,-7.205,0.0667,0.00444,0.0022,0.342,0.409,138.143,66,4641491,283.186,"metal_essentials","unpopular"
"na","na","I Wanna Rock","Twisted Sister",0.504,0.911,2,-2.97,0.0738,0.00512,0.0123,0.355,0.671,106.244,59,2517605,179.76,"metal_essentials","unpopular"
"na","na","Cum on Feel the Noize","Quiet Riot",0.409,0.92,11,-5.439,0.12,0.00719,0.00105,0.0823,0.37,145.085,55,1740071,290.96,"metal_essentials","unpopular"
"na","na","My Curse","Killswitch Engage",0.197,0.956,10,-2.908,0.0663,7.61e-05,0.00992,0.261,0.209,177.018,60,1801671,244.773,"metal_essentials","unpopular"
"na","na","Schism","TOOL",0.567,0.714,9,-8.512,0.0302,0.0012,0.417,0.186,0.191,107.441,67,3354500,403.533,"metal_essentials","unpopular"
"na","na","Kings of Metal","Manowar",0.575,0.881,9,-13.012,0.0357,0.000117,2.69e-05,0.147,0.699,132.127,54,948588,223.867,"metal_essentials","unpopular"
"na","na","Are You Dead Yet?","Children Of Bodom",0.466,0.967,8,-3.001,0.0515,6.21e-06,0.198,0.305,0.294,95.998,53,675335,234.88,"metal_essentials","unpopular"
"na","na","School's Out","Alice Cooper",0.294,0.745,5,-9.138,0.0461,0.05,0.125,0.676,0.347,134.364,62,3571303,210.107,"metal_essentials","unpopular"
"na","na","Nobody's Fool","Cinderella",0.367,0.445,9,-13.615,0.0286,0.0478,0.00284,0.163,0.149,67.197,54,1684650,287.4,"metal_essentials","unpopular"
"na","na","Symbolic","Death",0.364,0.982,6,-7.034,0.195,6.65e-05,0.0124,0.163,0.127,113.772,53,780503,392.8,"metal_essentials","unpopular"
"na","na","Ritual","Ghost",0.671,0.867,0,-5.194,0.0503,0.0882,3.29e-05,0.119,0.698,132.01,73,2776942,268.747,"metal_essentials","unpopular"
"na","na","Nemo","Nightwish",0.494,0.735,0,-6.326,0.0348,0.000185,8.38e-05,0.086,0.359,125.042,63,2073786,276.2,"metal_essentials","unpopular"
